time,0
2017-01-01,-0.20321871217546397
2017-01-15,-0.07130191915855913
2017-02-01,-0.12080654501076903
2017-02-15,-0.11422517933995817
2017-03-01,-0.016224511674307544
2017-03-15,-0.06434615025917018
2017-04-01,-0.19078790496471212
2017-04-15,-0.3216845803292275
2017-05-01,-0.41541772685740885
2017-05-15,-0.5280498427761428
2017-06-01,-0.7950105321275751
2017-06-15,-0.8629951228337704
2017-07-01,-1.0190171857517616
2017-07-15,-1.1560882561019479
2017-08-01,-1.1951308275959964
2017-08-15,-1.2843067513266926
2017-09-01,-1.0660332328333368
2017-09-15,-0.4857447924828796
2017-10-01,-0.2530828555851819
2017-10-15,-0.23443592376212782
2017-11-01,-0.1780859979326221
2017-11-15,-0.15398060042214387
2017-12-01,0.08361637212869966
2017-12-15,0.23597833861357595
2018-01-01,0.23847179918789377
2018-01-15,0.21629851915824402
2018-02-01,0.2382233411563397
2018-02-15,0.19370254369360748
2018-03-01,0.007645820932845737
2018-03-15,-0.01641655944489731
2018-04-01,-0.06436123284582508
2018-04-15,-0.09018939175451729
2018-05-01,-0.1049664621306056
2018-05-15,-0.30284881345783893
2018-06-01,-0.4878424766851818
2018-06-15,-0.5558056578095328
2018-07-01,-0.8049554423878696
2018-07-15,-1.0651877654358366
2018-08-01,-1.250994205107906
2018-08-15,-1.2276525873137376
2018-09-01,-1.1574136750387878
2018-09-15,-1.012794996243986
2018-10-01,-1.0082491240701972
2018-10-15,-1.0783494287152666
2018-11-01,-0.9844009457144807
2018-11-15,-0.9340002721866628
2018-12-01,-0.9046373058852741
2018-12-15,-0.7175386770032212
2019-01-01,-0.5001268730881608
2019-01-15,-0.4209555108558717
2019-02-01,-0.3306603876183786
2019-02-15,-0.23390871747346148
2019-03-01,-0.32119686354303884
2019-03-15,-0.01755749217937054
2019-04-01,-0.1861894579313605
2019-04-15,-0.32099447682776167
2019-05-01,-0.44287502584668526
2019-05-15,-0.6013038964056545
2019-06-01,-0.7619300431028065
2019-06-15,-0.33318461329065774
2019-07-01,-0.6537702543176064
2019-07-15,-0.8082824983788404
2019-08-01,-0.9616113858033105
2019-08-15,-1.0033511510059756
2019-09-01,-1.1715811053410896
2019-09-15,-1.019400196784183
2019-10-01,-0.6005346576282928
2019-10-15,-0.2589167099071403
2019-11-01,-0.18020138765271004
2019-11-15,0.03778066981617196
2019-12-01,0.05097225615482048
2019-12-15,0.056694196775769
2020-01-01,-0.0007621664902623204
2020-01-15,0.014504164287232148
2020-02-01,0.017464993955806744
2020-02-15,0.04360386030426323
2020-03-01,0.24124776785621796
2020-03-15,0.18230975434301708
2020-04-01,-0.08531453682405017
2020-04-15,-0.26689461501619677
2020-05-01,-0.4062873690058002
2020-05-15,-0.5914358686152735
2020-06-01,-0.8873043858712786
2020-06-15,-0.8586045486868894
2020-07-01,-1.0159493447797046
2020-07-15,-0.974562961972783
2020-08-01,-1.1655086301910502
2020-08-15,-1.2460990317706893
2020-09-01,-0.9849795371559433
2020-09-15,-0.9368436183157443
2020-10-01,-0.9176284676921069
2020-10-15,-0.4917428259899747
2020-11-01,-0.15676828875837967
2020-11-15,-0.16967130750693632
2020-12-01,-0.12320289284507896
2020-12-15,-0.06170732220329659
2021-01-01,0.21975634631853702
2021-01-15,0.20938934972994816
2021-02-01,0.20545028198323187
2021-02-15,0.12148869475727542
2021-03-01,0.0024470230435886197
2021-03-15,-0.004488000291935773
2021-04-01,-0.13799088909558832
2021-04-15,-0.18847801709068607
2021-05-01,-0.35027532871724293
2021-05-15,-0.2931734785421589
2021-06-01,-0.32481929787106206
2021-06-15,-0.5785882889882699
2021-07-01,-0.06760137893077693
2021-07-15,-0.29640504162844505
2021-08-01,-0.19267224914147504
2021-08-15,-0.19287653989624937
2021-09-01,-0.256615031339537
2021-09-15,-0.3956553221193235
2021-10-01,-0.32877195001783865
2021-10-15,-0.10816681960983454
2021-11-01,0.038838438477312255
2021-11-15,0.11337201762085625
2021-12-01,0.16648401454218006
2021-12-15,0.21190724524115725
2022-01-01,0.1630739598964258
2022-01-15,0.20437999017574554
2022-02-01,0.06556372929210656
2022-02-15,0.07639335238908898
2022-03-01,0.1727129936885397
2022-03-15,-0.015073840384752131
2022-04-01,-0.1154703224938632
2022-04-15,-0.17419498221149515
2022-05-01,-0.38742685440236974
2022-05-15,-0.56956030944325
2022-06-01,-0.5930483821974297
2022-06-15,-0.6332851198969367
2022-07-01,-0.6960130678523219
2022-07-15,-0.9395113046815687
2022-08-01,-1.1410788370582963
2022-08-15,-1.3983071030827459
2022-09-01,-1.3602915247907064
2022-09-15,-1.220522943444181
2022-10-01,-0.8436467219159954
2022-10-15,-0.8539935845190357
2022-11-01,-0.8379317909537852
2022-11-15,-0.4136340915193677
2022-12-01,-0.09547829753596805
2022-12-15,-0.11565240722196196
2023-01-01,0.02676961515943555
